Station ,Time,Year,Month,Day,Hour,Minute,Second,Lat (N) [degrees],Long (W) [degrees],Conductivity [mS/cm],Temperature [°C],Pressure [dbar],CDOM [ppb],Chlorophyll a [µg/L],Temperature 2 [°C],Dissolved O2 concentration [µmol/L],PAR [µmol/m²/s],Turbidity [NTU],Sea pressure [dbar],Depth [m],Salinity [PSU],Speed of sound [m/s],Specific conductivity [µS/cm],Dissolved O2 saturation [%],Density anomaly [kg/m³],
CTD Cast 15,46198.847563657408,2026,6,25,20,20,29,50.719767,-96.44545,9.0647011995315552E-2,17.031005859375,13.626762390136719,27.612451553344727,2.9174332618713379,17.180099487304688,292.29568481445312,0.65708541870117188,28.574956893920898,3.4942626953125,3.4657680988311768,5.3320061415433884E-2,1472.9930419921875,106.92125701904297,96.93597412109375,-1.1718559715931178,
CTD Cast 15,46198.847569444442,2026,6,25,20,20,30,50.719767,-96.44545,9.0637676417827606E-2,17.00555419921875,13.839118003845215,27.56700325012207,2.8685076236724854,17.180099487304688,292.29632568359375,0.54706192016601562,28.856754302978516,3.7066183090209961,3.6763918399810791,5.333704873919487E-2,1472.912109375,106.97159576416016,96.884620666503906,-1.1664257857715938,
CTD Cast 15,46198.847575231484,2026,6,25,20,20,30,50.719767,-96.44545,9.0933434665203094E-2,16.994476318359375,14.071020126342773,27.71527099609375,2.9618542194366455,17.060998916625977,297.81759643554688,0.43762969970703125,29.076038360595703,3.9385204315185547,3.9064030647277832,5.3506560623645782E-2,1472.8792724609375,107.34744262695312,98.691940307617188,-1.1632934909044934,
CTD Cast 15,46198.847581018519,2026,6,25,20,20,31,50.719767,-96.44545,9.0845830738544464E-2,16.990814208984375,14.310699462890625,27.569238662719727,3.0240852832794189,17.060998916625977,297.81845092773438,0.32346534729003906,29.418716430664062,4.1781997680664062,4.1441278457641602,5.346221849322319E-2,1472.8709716796875,107.25289154052734,98.68463134765625,-1.1615809001851858,
CTD Cast 15,46198.847586805554,2026,6,25,20,20,31,50.719767,-96.44545,9.0846851468086243E-2,16.99267578125,14.570217132568359,27.53840446472168,2.9356658458709717,17.037199020385742,294.34649658203125,0.23624801635742188,29.437248229980469,4.4377174377441406,4.4015293121337891,5.3461000323295593E-2,1472.8814697265625,107.24960327148438,97.537971496582031,-1.1607038595741415,
CTD Cast 15,46198.847592592596,2026,6,25,20,20,32,50.719767,-96.44545,9.139665961265564E-2,16.993560791015625,14.930631637573242,27.472679138183594,2.9776215553283691,17.037199020385742,294.34710693359375,0.15458488464355469,30.339567184448242,4.7981319427490234,4.7590045928955078,5.3757540881633759E-2,1472.8905029296875,107.89651489257812,97.5401611328125,-1.1589599425357164,
CTD Cast 15,46198.847598379631,2026,6,25,20,20,32,50.719767,-96.44545,9.0824082493782043E-2,16.9921875,15.04017448425293,27.491603851318359,2.8670930862426758,17.025600433349609,295.75387573242188,0.13328933715820312,31.057071685791016,4.9076747894287109,4.8676543235778809,5.3448822349309921E-2,1472.8873291015625,107.22389221191406,98.003334045410156,-1.1584521256370408,
CTD Cast 15,46198.847604166665,2026,6,25,20,20,33,50.719767,-96.44545,9.1304443776607513E-2,16.992706298828125,15.271585464477539,27.504568099975586,2.9572968482971191,17.025600433349609,295.754150390625,9.7799301147460938E-2,31.351535797119141,5.1390857696533203,5.0971779823303223,5.3708184510469437E-2,1472.893310546875,107.78973388671875,98.004646301269531,-1.157270583245122,
CTD Cast 15,46198.8476099537,2026,6,25,20,20,33,50.719767,-96.44545,9.102446585893631E-2,16.990997314453125,15.49327278137207,27.492050170898438,3.104755163192749,17.021799087524414,295.83251953125,7.6503753662109375E-2,31.527505874633789,5.3607730865478516,5.3170576095581055,5.3558029234409332E-2,1472.8909912109375,107.46334075927734,98.027008056640625,-1.1560626886823684,
CTD Cast 15,46198.847615740742,2026,6,25,20,20,34,50.719767,-96.44545,9.1204456984996796E-2,16.993133544921875,15.739095687866211,27.487432479858398,2.9621684551239014,17.021799087524414,295.83309936523438,5.2251815795898438E-2,31.639461517333984,5.6065959930419922,5.5608758926391602,5.3653404116630554E-2,1472.902099609375,107.67066192626953,98.031646728515625,-1.1552223538882345,
CTD Cast 15,46198.847621527777,2026,6,25,20,20,34,50.719767,-96.44545,9.1368801891803741E-2,16.992034912109375,15.988390922546387,27.493242263793945,3.0512721538543701,17.017398834228516,292.31484985351562,3.5984039306640625E-2,31.327972412109375,5.855891227722168,5.808138370513916,5.3743172436952591E-2,1472.9027099609375,107.86734771728516,96.863609313964844,-1.1538075753077237,
CTD Cast 15,46198.847627314812,2026,6,25,20,20,35,50.719767,-96.44545,9.0821295976638794E-2,16.990264892578125,16.232528686523438,27.486984252929688,3.0566675662994385,17.017398834228516,292.31613159179688,2.7406692504882812E-2,31.914314270019531,6.1000289916992188,6.0502848625183105,5.3448289632797241E-2,1472.900390625,107.22525024414062,96.860275268554688,-1.1525968290956143,
CTD Cast 15,46198.847633101854,2026,6,25,20,20,35,50.719767,-96.44545,9.1132715344429016E-2,16.990081787109375,16.477535247802734,27.341102600097656,3.0052797794342041,17.017999649047852,292.41278076171875,1.6759872436523438E-2,32.534164428710938,6.3450355529785156,6.2932934761047363,5.3616821765899658E-2,1472.904052734375,107.59336090087891,96.892036437988281,-1.1513003749759037,
CTD Cast 16,46198.862013888887,2026,6,25,20,41,18,50.75865,-96.449433,0.19187309,19.656463599999999,10.2485094,27.6385288,3.15839553,19.764799100000001,281.33325200000002,2710.36987,41.3272476,0.11600971,0.11506369,0.1036178,1481.42236,213.68177800000001,98.479164100000006,-1.6444034999999999,
CTD Cast 16,46198.862019675929,2026,6,25,20,41,18,50.75865,-96.449433,0.19096078,19.590728800000001,10.3615627,27.8960209,3.1064837000000001,19.7693996,281.33416699999998,2150.0773899999999,40.990562400000002,0.22906303,0.22719510000000001,0.10327131000000001,1481.2199700000001,212.963562,98.349624599999999,-1.6308320000000001,
CTD Cast 16,46198.862025462964,2026,6,25,20,41,19,50.75865,-96.449433,0.19142065999999999,19.640350300000001,10.3735132,27.806613899999999,3.1408469700000001,19.7693996,285.760895,1665.4428700000001,41.324798600000001,0.24101353,0.23904813999999999,0.10341205000000001,1481.37427,213.25100699999999,99.996620199999995,-1.6407189,
CTD Cast 16,46198.862031249999,2026,6,25,20,41,19,50.75865,-96.449433,0.19142838000000001,19.6633301,10.357014700000001,27.702753099999999,3.24304652,19.5846996,285.76068099999998,2139.8630400000002,40.904891999999997,0.22451496000000001,0.22268412000000001,0.10336884,1481.4448199999999,213.15538000000001,100.042564,-1.6454905,
CTD Cast 16,46198.862037037034,2026,6,25,20,41,20,50.75865,-96.449433,0.19156598,19.611908,10.3861837,27.945791199999999,3.23786044,19.5846996,284.158478,1855.42578,42.281608599999998,0.25368404,0.25161531999999998,0.10354745999999999,1481.28613,213.542145,99.379310599999997,-1.6347936000000001,
CTD Cast 16,46198.862042824076,2026,6,25,20,41,20,50.75865,-96.449433,0.19121389,19.547058100000001,10.3699551,27.993623700000001,3.1534190199999999,19.633998900000002,284.15853900000002,2067.3427700000002,42.454715700000001,0.23745537,0.23551899000000001,0.1034952,1481.08447,213.44438199999999,99.250129700000002,-1.6217991,
CTD Cast 16,46198.86204861111,2026,6,25,20,41,21,50.75865,-96.449433,0.19039856999999999,19.5884705,10.376990299999999,27.821367299999999,3.08945918,19.633998900000002,284.22799700000002,2006.7519500000001,42.226581600000003,0.24449061999999999,0.24249688,0.10297882999999999,1481.2126499999999,212.34678600000001,99.356597899999997,-1.6305286000000001,
CTD Cast 16,46198.862054398145,2026,6,25,20,41,21,50.75865,-96.449433,0.19164395000000001,19.702575700000001,10.4113007,27.660583500000001,3.3177447299999998,19.7010994,284.22747800000002,1447.84888,42.581928300000001,0.27880095999999999,0.27652743000000002,0.10340174000000001,1481.56738,213.217468,99.584052999999997,-1.6531925999999999,
CTD Cast 16,46198.862060185187,2026,6,25,20,41,22,50.75865,-96.449433,0.19215705,19.734863300000001,10.3907604,27.5982971,3.28552914,19.7010994,286.537689,1775.1032700000001,42.068588300000002,0.25826072999999999,0.25615469000000002,0.10360567,1481.66724,213.641739,100.458473,-1.6597048000000001,
CTD Cast 16,46198.862065972222,2026,6,25,20,41,22,50.75865,-96.449433,0.19195823000000001,19.686889600000001,10.4081192,27.724956500000001,3.21030712,19.760198599999999,286.53784200000001,1903.4777799999999,41.411148099999998,0.27561951000000001,0.27337191,0.10359976,1481.5190399999999,213.638351,100.36211400000001,-1.6498655,
CTD Cast 16,46198.862071759257,2026,6,25,20,41,23,50.75865,-96.449433,0.19147781,19.6500244,10.448445299999999,27.855192200000001,3.2966866499999998,19.760198599999999,284.52606200000002,1458.8078599999999,41.621169999999999,0.31594562999999998,0.31336918000000002,0.10342221,1481.40527,213.27076700000001,99.583824199999995,-1.6423298,
CTD Cast 16,46198.862077546299,2026,6,25,20,41,23,50.75865,-96.449433,0.19159354000000001,19.602356,10.451733600000001,28.0146351,3.1885681199999998,19.734100300000001,284.525757,1678.5993699999999,42.675086999999998,0.31923389000000002,0.31663063000000002,0.10358164,1481.2578100000001,213.61630199999999,99.488738999999995,-1.6325331000000001,
CTD Cast 16,46198.862083333333,2026,6,25,20,41,24,50.75865,-96.449433,0.19180933999999999,19.671356200000002,10.500082000000001,27.725254100000001,3.2359747900000002,19.734100300000001,286.83438100000001,1376.1684600000001,41.732582100000002,0.36758232000000002,0.36458479999999999,0.10355314,1481.4724100000001,213.543137,100.434731,-1.6463232000000001,
CTD Cast 16,46198.862089120368,2026,6,25,20,41,24,50.75865,-96.449433,0.19070466999999999,19.624328599999998,10.536084199999999,27.7148228,3.4150199899999998,19.7073994,286.83526599999999,1335.99927,41.539722400000002,0.40358448000000002,0.40029337999999998,0.10306679000000001,1481.3269,212.52581799999999,100.340172,-1.6369902999999999,
CTD Cast 16,46198.86209490741,2026,6,25,20,41,25,50.75865,-96.449433,0.19129445,19.6451721,10.561170600000001,27.766382199999999,3.6079993199999998,19.7073994,282.20898399999999,1220.1711399999999,42.194572399999998,0.42867087999999998,0.42517518999999998,0.1033353,1481.3920900000001,213.08854700000001,98.763206499999995,-1.6408951000000001,
CTD Cast 16,46198.862100694445,2026,6,25,20,41,25,50.75865,-96.449433,0.19096114,19.616027800000001,10.624719600000001,27.476404200000001,3.5738978399999999,19.6509991,282.20929000000001,1025.3063999999999,42.0369873,0.49221991999999998,0.48820603000000001,0.10321917999999999,1481.30249,212.849243,98.705581699999996,-1.6347853999999999,
CTD Cast 16,46198.86210648148,2026,6,25,20,41,26,50.75865,-96.449433,0.19119103000000001,19.5900879,10.667308800000001,27.527812999999998,3.5403204000000001,19.6509991,284.75891100000001,1013.87164,41.961399100000001,0.53480910999999998,0.53044789999999997,0.10339400999999999,1481.2229,213.223251,99.545661899999999,-1.6292059999999999,
CTD Cast 16,46198.862112268522,2026,6,25,20,41,26,50.75865,-96.449433,0.19146009,19.673675500000002,10.6889439,27.641361199999999,3.5797648400000002,19.760099400000001,284.75915500000002,932.78521699999999,42.640220599999999,0.55644417000000002,0.55190653000000001,0.10336389999999999,1481.48242,213.143799,99.712608299999999,-1.6460733000000001,
CTD Cast 16,46198.862118055556,2026,6,25,20,41,27,50.75865,-96.449433,0.19176976000000001,19.7024841,10.6976242,27.697538399999999,3.5850553500000002,19.760099400000001,282.20873999999998,898.67022699999995,42.526630400000002,0.56512450999999997,0.56051611999999995,0.1034679,1481.57178,213.35786400000001,98.876625099999998,-1.6518105000000001,
CTD Cast 16,46198.862123842591,2026,6,25,20,41,27,50.75865,-96.449433,0.19164144,19.702362099999998,10.7634773,27.562683100000001,3.6511104099999998,19.6891994,282.20898399999999,853.81994599999996,42.081390399999997,0.63097762999999996,0.62583219999999995,0.10340046,1481.57251,213.21563699999999,98.876403800000006,-1.6515354,
CTD Cast 16,46198.862129629626,2026,6,25,20,41,28,50.75865,-96.449433,0.19284925,19.760681200000001,10.892513299999999,27.867113100000001,3.60050845,19.6891994,281.66641199999998,572.35052499999995,41.957584400000002,0.76001357999999997,0.75381589000000004,0.10391644,1481.7556199999999,214.29383899999999,98.801834099999994,-1.6624315999999999,
CTD Cast 16,46198.862135416668,2026,6,25,20,41,28,50.75865,-96.449433,0.19253622000000001,19.699432399999999,11.057165100000001,28.643463100000002,3.4309444400000002,19.642099399999999,281.666901,408.33917200000002,41.327796900000003,0.92466545,0.91712510999999997,0.10387795,1481.5688500000001,214.22448700000001,98.680969200000007,-1.6492271000000001,
CTD Cast 16,46198.862141203703,2026,6,25,20,41,29,50.75865,-96.449433,0.17952478999999999,19.566284199999998,11.246787100000001,29.0766411,3.2900865100000001,19.642099399999999,280.74145499999997,279.52822900000001,40.963729899999997,1.1142873799999999,1.10520065,9.7283090000000003E-2,1481.15149,200.31419399999999,98.090858499999996,-1.6264194999999999,
CTD Cast 16,46198.862146990738,2026,6,25,20,41,29,50.75865,-96.449433,0.16758975000000001,19.1329651,11.437276799999999,29.494468699999999,3.2291648400000001,19.673898699999999,280.75119000000001,172.49194299999999,41.633834800000002,1.3047771500000001,1.29413712,9.1773839999999995E-2,1479.79468,188.740036,97.239181500000001,-1.5432357000000001,
CTD Cast 16,46198.86215277778,2026,6,25,20,41,30,50.75865,-96.449433,0.14613713,18.736938500000001,11.638119700000001,29.434120199999999,3.1872584800000001,19.673898699999999,280.23174999999998,118.35148599999999,42.427475000000001,1.50562,1.4933421600000001,8.103573E-2,1478.5345500000001,165.99409499999999,96.277343799999997,-1.4732295,
CTD Cast 16,46198.862158564814,2026,6,25,20,41,30,50.75865,-96.449433,0.12993547,18.370208699999999,11.8392363,29.457216299999999,3.1922872099999999,18.9294987,280.245026,73.396530200000001,42.817825300000003,1.70673656,1.69281864,7.2936070000000006E-2,1477.35815,148.77465799999999,95.560058600000005,-1.4084357999999999,
CTD Cast 16,46198.862164351849,2026,6,25,20,41,31,50.75865,-96.449433,0.11368524000000001,18.052581799999999,12.040066700000001,29.6343918,3.3011393500000001,18.9294987,279.59234600000002,48.582382199999998,42.913574199999999,1.9075670199999999,1.8920113999999999,6.4663860000000004E-2,1476.3287399999999,131.07884200000001,94.713981599999997,-1.3543514999999999,
